smiles,xtb_ip,unbiased,sources
CC(c1ccncc1)N(C)C(=O)c1cc(-c2ccccc2)no1,12.282100,1,labels
O=C(c1c[nH]cn1)N1CCOC(Cc2cccc(F)c2)C1,12.282000,1,random
COCc1nc2nccc(-c3ccc(-c4ccccc4)cc3)n2n1,12.281400,1,labels
CCC(CC(C)CO)Nc1ncnc2ccc(F)cc12,12.280900,1,labels
Oc1cccc(-c2nnc3c4cnn(-c5ccccc5)c4ncn23)c1,12.279700,1,labels
CNC(=O)c1ccc(CNC(=O)CCCc2cc(F)ccc2F)cc1,12.279300,1,random
COC(=O)C1CCc2ccccc2N1C(=O)C1CCCC1,12.278400,1,labels
O=C(CCc1ccccc1)C1CCCN(C(=O)c2cnc[nH]c2=O)C1,12.277500,1,labels
O=C(Cn1cc(CO)nn1)Nc1ccc2c(c1)OCO2,12.276300,1,labels
C=CCN(Cc1ccccc1OC)C(=O)c1cc2ccccc2oc1=O,12.276200,1,labels
CNC(=O)CC1CC2(CCN(C(C)=O)CC2)c2ccccc21,12.275200,1,labels
Cc1occc1CN(C)C(=O)C(NC(=O)c1ccco1)C(C)C,12.274600,1,labels
CC(Cn1cncn1)NC(=O)c1ccc(-c2ccco2)[nH]c1=O,12.274400,1,labels
N#Cc1cccc(CNC(=O)Nc2ccnn2C2CCCCC2)c1,12.274200,1,random
O=C(NC(c1ccc(F)cc1)C1CC1)N1CCC2(CC1)OCCO2,12.272100,1,labels
CCC(C)Oc1ccccc1-c1cc(CC#N)c(=O)n(C)n1,12.272000,1,labels
CCC1CN(C(=O)CNC(N)=O)CCC(=O)N1Cc1ccccc1,12.271300,1,labels
CNC(=O)C1CCCCN1C(=O)c1ncccc1O,12.271000,1,labels
Cc1cccc(NC(=O)CCc2nc3ccccc3c(=O)[nH]2)n1,12.271000,1,labels
CCOc1ccccc1CC(C#N)C(=O)NC(C)(C)C,12.270800,1,labels
COCCNC(=O)N1CCC(c2nc(-c3ccccc3)no2)C1,12.270000,0,static
Cc1noc(C)c1CCCNC(=O)N(C)C(C)C1CC1,12.268100,1,labels
CCc1ccc(C(=O)Nc2ccc(C(=O)NC(C)CC)cc2)o1,12.267900,1,random
CCN(C(=O)c1cc(C)nc2ccc(F)cc12)c1ccccc1,12.267400,1,labels
O=c1cnc2ccccc2n1Cc1cncn1C1CC1,12.267000,1,labels
CC(OCc1ccccc1)C(=O)Nc1cnc2ccccc2c1,12.266800,1,labels
CC(Cc1ccccc1)NC(=O)C1COc2ccccc2O1,12.266600,1,labels
COCC(C)NC(=O)c1cccc2c1OC(C)C2C,12.266500,1,random
Cc1cc(NC(=O)CCn2ccnc2-c2ccncc2)no1,12.266400,1,labels
Cc1nc(C2CCN(C(=O)c3cccc(-c4ccoc4)c3)CC2)no1,12.266200,1,labels
COc1ccc(CN2CC(C(=O)NCC3(C)CCCC3)CC2=O)cc1,12.266000,1,random
CC(C)(O)CCc1cccc(C(=O)NCc2cc(C3CC3)on2)c1,12.265900,1,random
CCOc1ccc(C(=O)N(Cc2ccccc2F)C2CC2)cc1,12.265800,1,random
COc1cc(C#N)ccc1OCC(=O)c1ccc2c(c1)NC(=O)CO2,12.265100,1,labels
CC(C)CNC(=O)C1c2ccccc2CC(=O)N1Cc1ccccc1,12.265100,1,labels
CCOC(CC)C(=O)N(C)Cc1cccc(C(N)=O)c1,12.264200,1,labels
Cc1cnn(CC2CCCN2C(=O)c2cccc(-n3cnnn3)c2)c1,12.263000,1,random
O=C(c1cccc(Oc2ccccc2)c1)N1CCCC1,12.262700,1,random
CCCNC(=O)CCCn1c2ccccc2c2cn[nH]c(=O)c21,12.262300,1,labels
NC(=O)c1ccc(C#CCNC(=O)COc2ccccc2)cc1,12.261700,0,static
Cc1cccc(CN(Cc2ccccn2)C(=O)Cn2cnnn2)c1,12.260700,1,labels
CN1CC(C(=O)Nc2cccn(Cc3ccc(F)cc3)c2=O)CC1=O,12.260300,1,random
Cc1cccc(NC(=O)CCc2c(C)nc3ncnn3c2C)n1,12.260300,1,random
COc1ccc2c(c1)OCC(CNC(=O)c1ccno1)C2,12.260100,1,labels
Cc1ccc(-c2n[nH]c3c2C(c2cccnc2)NC3=O)cc1,12.259700,1,labels
CC1CC=CCC1COC(=O)C1CC(=O)N(Cc2ccco2)C1,12.259700,1,random
COC1CN(C(=O)c2cccn2C)C2CCCOC12,12.259700,0,static
COc1ccc2nc(C)c(C(=O)Nc3ccc(F)cc3F)cc2c1,12.258300,1,labels
COc1cc2ncn(CC(=O)NC(C)C)c(=O)c2cc1OC,12.257200,1,random
CCCC(C#N)CC(=O)Nc1ccc2c(c1)OCCO2,12.256800,1,labels
CCn1cnnc1CNC(=O)c1occc1-c1ccccc1,12.256600,1,labels
CCN(C(=O)c1ccco1)c1cccc(NC(=O)c2ccco2)c1,12.256000,1,labels
CCC(C)n1nccc1NC(=O)c1ccc2c(c1)OCO2,12.253900,1,random
CC1CN(C(=O)NCCOc2ccc(F)cc2)CCO1,12.252400,1,labels
COc1ccnc(NC(=O)C2(C)CCCN2C(=O)c2ccccc2)c1,12.252300,1,labels
N#Cc1ccccc1Cn1nncc1-c1ccc2c(c1)CCC2,12.252200,1,labels
CCc1noc(CNc2cccc(C(N)=O)c2C)n1,12.252100,1,labels
CC(C)COC(=O)N1CCn2nc(C(=O)Nc3ccccc3)cc2C1,12.251800,0,static
O=C(Cn1c2ccccc2c(=O)c2ccccc21)NCCCO,12.251100,1,labels
O=C(CCNC(=O)c1cnn[nH]1)NCc1cccnc1,12.249900,1,labels
CC(=O)NC(CC(=O)NCCc1ccccc1)c1ccc(C)cc1,12.249800,1,labels
CCOC(=O)c1ccn2ncnc(Nc3cccc(OC)c3)c12,12.249300,1,labels
Cc1cccc(-n2nc(C(C)(C)O)c(=O)cc2C)c1,12.247200,0,static
NC(=O)N1CCCC(C(=O)OCC#Cc2ccccc2)C1,12.247100,1,labels
COCCC(=O)NC1CC(=O)N(Cc2cccc3ccccc23)C1,12.247100,1,random
O=C(Cc1cccc(NC(=O)c2[nH]nc3c2COCC3)c1)NC1CC1,12.246700,1,labels
FC(F)Oc1cccc2c1CCNC2c1ccc[nH]1,12.245200,1,labels
Cc1noc(C)c1CN(C)C(=O)CN1CC(c2ccccc2)CC1=O,12.244800,1,labels
CCOCC(=O)N1CCCC(c2nc(CC(C)C)no2)C1,12.243900,1,labels
Cc1ccc(C(=O)N2CCOCC2c2ccccc2)c(C)n1,12.242400,1,labels
CC1CN(C(=O)c2c[nH]c3ccccc23)CC(C)O1,12.242400,1,random
CCOC(=O)c1c(C)c(C(=O)NC2CCCCC2C)c(C)n1C,12.241900,1,labels
Cc1ccc(C)c(CC(=O)OCC(=O)N2CCOCC2)c1,12.241800,1,labels
Cc1cc(C(C)NC(=O)NCC(F)(F)F)c(C)o1,12.241400,1,labels
O=C(CCN1C(=O)CCc2ccccc21)NCCc1ccc(F)cc1,12.241300,0,static
Cc1ccc(C(=O)N2CCCC2C(N)=O)cc1NC(=O)C1CC1,12.241000,1,labels
CN(CC(=O)NCc1nc(-c2ccccn2)no1)C(=O)OC(C)(C)C,12.239000,1,labels
O=C(NCCc1ccccc1F)NCc1cn(-c2ccccc2)nn1,12.239000,1,labels
CCOc1cccc(C2NC(=O)NC(C)=C2C(=O)OC)c1,12.236800,1,labels
CCN(Cc1ccccc1)C(=O)CNC(=O)C1CC=CCC1,12.235400,1,random
COC(=O)CCN(CC1CCCO1)C(=O)c1ccc(C)nc1,12.235400,1,random
COCc1nc2n(n1)CC(NC(=O)Nc1cccc(F)c1)CC2,12.235200,1,labels
CCC(NC(=O)CCc1nc2ccccc2[nH]1)C(C)C,12.233600,1,random
Cc1ccc(NC(=O)C2CC(=O)N(c3ccccc3)C2)cc1F,12.232400,1,labels
CC(C)(C)C(O)CCNC(=O)c1ccc2ccccc2c1,12.232000,1,labels
N#Cc1ccccc1OCC(=O)Nc1ccccn1,12.231800,1,labels
CC(C)CCC(=O)Nc1ccc(C(=O)N2CCC(C)CC2)cc1,12.231700,1,labels
Cc1ccc(CC(=O)N(C)Cc2ccoc2C)cn1,12.231600,1,labels
CN(C(=O)C1CC(=O)N(C2CC2)C1)C1CCCCC1,12.231400,1,labels
C#CCN(CC=C)C(=O)c1cc(Cn2nc(C)cc2C)[nH]n1,12.229800,1,random
CCCNC(=O)CNC(=O)c1ccccc1C(=O)c1ccc(C)cc1,12.229400,1,labels
COCC(=O)N1CCCC(c2nnc(Cn3cccn3)n2C)C1,12.229400,1,labels
Cc1nc2cc(-c3ccc(=O)[nH]n3)ccc2n1Cc1ccccc1,12.228300,1,random
Nc1cnn(CCOc2ccc(C(F)(F)F)cc2)c1,12.226600,1,labels
Cc1ccc(CC(=O)Nc2cccc(-c3nc(C)cc(=O)[nH]3)c2)cc1,12.226600,1,labels
O=C(Nc1ncccn1)c1ccc(COc2ccc(F)cc2F)o1,12.226500,1,labels
N#Cc1cccc(OCC(=O)NCCCc2ccccc2)c1,12.226100,1,labels
O=C(NCCCn1cccn1)Nc1nc2ccccn2n1,12.226000,1,labels
CC(CC1CCCC1)C(=O)Nc1cccc(-n2cnnc2)c1,12.225200,1,labels
CN(Cc1nc2ccccc2[nH]1)C(=O)CCC(=O)c1ccccc1,12.225100,1,random
CCC(C)(C)C(=O)N1CCC(C(=O)N2CCCC2)CC1,12.224900,1,labels
O=C(c1cnc[nH]1)N1CCC(Oc2cccnc2)CC1,12.224200,1,labels
O=C(NCC(=O)N1CCCCC1)c1cnc2cccnn2c1=O,12.223900,1,labels
CC(NC(=O)c1ccoc1)C(=O)N(C)C(C)c1ccccc1F,12.223700,1,labels
O=C(NCC#CCOc1ccccc1F)c1cccnc1,12.223300,1,labels
CCCNC(=O)CCNC(=O)Nc1cccc(C)c1,12.223100,0,static
CCCNC(=O)NCc1cccc(NC(=O)C2CCCC2)c1,12.222800,1,labels
COC(=O)c1nn(C)c2nc(N)nc(N)c2c1=O,12.221900,1,labels
CC(=O)Nc1ccccc1C(=O)N1CCCCC1c1cccnc1,12.221600,1,labels
CCc1[nH]c(C(=O)Nc2cc(OC)ccc2F)c(C)c1C(=O)OC,12.221200,1,labels
COc1ccccc1C(=O)NC(C)(C)CNC(=O)OC(C)(C)C,12.219600,1,labels
O=C(CCCc1ccccc1)N1CCN(c2ccccc2)C(=O)C1,12.219300,1,labels
Cc1cc(C)n(-c2cccc(C(=O)Nc3ccccn3)c2)n1,12.218200,1,labels
O=C(Nc1ccccc1)c1c[nH]c2cccc(F)c12,12.218000,1,labels
O=C(NCc1cc(N2CCOCC2)ncn1)c1ccn2nnnc2c1,12.217500,1,labels
O=C1c2cccnc2C(Nc2ccccc2F)N1Cc1ccccc1,12.215300,1,labels
Cc1ccccc1OCCOC(=O)c1n[nH]c(=O)c2ccccc12,12.215000,1,labels
O=C(OCCc1cccnc1)C1CC1c1ccccc1,12.214100,1,labels
CCc1cc(C(=O)N2CCCC(c3cc(=O)nc4n3CCC4)C2)no1,12.213900,1,labels
CCn1c2ccccc2n2c(C(=O)OC)c(C)nc12,12.213800,1,random
Cc1c[nH]c(=NC(=O)C2CC(=O)N(C)C2c2ccc(F)cc2)[nH]1,12.213100,1,labels
COC(=O)c1ccc2c(c1)CCN2C(=O)Cc1ccn(C(C)C)n1,12.213100,1,random
COc1ccc2c(=O)n(-c3ccc(NC(C)=O)cc3)cnc2c1,12.212900,1,labels
CCOC(=O)CCN1C(=O)COc2c(OC)cc(CO)cc21,12.212600,1,labels
CC(=O)NCCC(=O)NC(c1ccccc1)c1ccccc1,12.212500,1,labels
CCOc1cccc2cc(-c3nc(-c4ccccn4)no3)c(=O)oc12,12.212300,1,labels
Cn1cccc1C(=O)OCC(=O)N(Cc1ccccc1)C(C)(C)C,12.211300,1,labels
CC(=O)NCC(=O)NCc1cccc(NC(=O)c2ccc(C)cc2)c1,12.211000,1,labels
C#Cc1cccc(NC(=O)CNC(=O)NCCc2cccc(F)c2)c1,12.211000,1,labels
Cn1ncc2c(c(-c3ccccc3)nn2Cc2ccccc2)c1=O,12.211000,1,labels
CC(C)n1cnnc1CNC(=O)c1cccc(-c2ccoc2)c1,12.210200,1,labels
CC(=O)NC(C)C(=O)NCc1ccc(C(=O)N(C)C)cc1,12.210200,1,labels
COCC(=O)N1CCN(C(=O)NC(C)CCCC(C)C)CC1,12.209700,1,labels
Cc1cccc(NC(=O)c2cc(C)n3nccc3n2)c1C,12.209300,0,static
COC(=O)c1cccc(C(=O)Nc2ccc(OC)cc2)c1,12.209000,1,labels
Cc1ccnc(-c2cccc(NC(=O)c3cccc(F)c3)c2)n1,12.208900,1,labels
Cc1nn(C)c(C)c1CC(=O)OCCn1c(=O)oc2ccccc21,12.208600,1,labels
OCCc1ccccc1-n1ccnc1-c1coc(-c2ccccc2)n1,12.208600,1,labels
COc1cccc(C(=O)Nc2cccc(Cn3cccn3)c2)c1,12.208000,1,labels
COc1cc(OC)cc(C(=O)Nc2ccccc2)c1,12.207400,1,labels
COc1cccc(NC(=O)COC(=O)c2cccc(C)c2O)c1,12.207200,0,static
C=CCNC(=O)N(Cc1ccc(C(=O)NC2CC2)cc1)C1CC1,12.206700,0,static
Nc1ccccc1NC(=O)Cn1cnc2ccccc21,12.206400,1,labels
Cc1c(NC(=O)c2ccccc2)c(-n2cnnc2)nn1C,12.206400,1,random
C#CCNC(=O)NCC(=O)N1CCCc2ccccc21,12.206300,1,labels
COc1cc(C2c3c(oc4ccccc4c3=O)C(=O)N2C)ccc1O,12.206300,1,labels
CC1CN(C(=O)NCCCOC(C)c2ccccc2)CC(C)O1,12.206200,1,labels
CN(C)C(=O)c1ccc(CNC(=O)NC(C2CC2)C2CC2)cc1,12.204400,1,labels
O=C(NCC(=O)N1CCCc2ccccc21)C1CCCCC1,12.203100,1,labels
COCc1n[nH]c(-c2cccc(OC)c2C(=O)N(C(C)C)C(C)C)n1,12.202900,1,labels
Cc1nccc(-c2nnc3nc(-c4ccccc4)nn3c2C)n1,12.202600,1,labels
O=C(CC1=CCCCC1)NCCNC(=O)c1ccc(F)cc1F,12.200700,1,labels
O=C(Nc1ccc(NC(=O)C(O)c2ccccc2)cc1)C1CCCO1,12.200400,1,labels
CCCC1CN(C(=O)CNC(=O)c2ccoc2C)CCO1,12.200200,1,labels
O=C(NCCc1nnc2n1CCCC2)C1(c2cccc(F)c2)CCC1,12.200200,1,labels
CCOc1ccc(C(C#N)NCc2ccccc2)cc1,12.200100,1,labels
NC(=O)c1ccccc1OCc1cc(F)ccc1N,12.200100,1,random
O=C(NCCc1ccc(O)cc1)Nc1ccc2oc(=O)ccc2c1,12.199900,1,labels
Cn1cncc1-c1nnc(C2CCN(C(=O)c3cccnc3)C2)o1,12.199800,1,labels
CC(C)(C)C(=O)NCC(=O)NCc1cnn(-c2ccccc2)c1,12.199700,1,random
O=C(NCc1ccccc1)NC1(C(=O)Nc2ccccn2)CCCC1,12.199600,1,labels
CCNC(=O)c1ccc(-n2nc(C)c3c2CCC3)nc1,12.199100,1,labels
CCOC(=O)N1CCN(C(=O)N(CC)CC)CC1,12.199100,0,static
COC(=O)C(NC(=O)c1ccc2c(c1)OCCCO2)c1ccccc1,12.198300,1,labels
CCCCN1CC(C(=O)NCc2ccc(OC)cc2)CC1=O,12.197900,1,labels
O=C(NC1CCC1)c1cc(CN2CCOCC2)on1,12.197800,1,random
Cc1cccc(O)c1NC(=O)Cc1c(C)nn(CC(F)(F)F)c1C,12.197000,1,random
CCC(C)NC(=O)CCNC(=O)c1cccc(N)n1,12.196900,1,labels
CN(C(=O)COc1cccc2c1CCC2=O)c1ccccc1,12.196900,1,random
C=CCN1CC2=C(C1=O)C(c1ccc(OC)cc1)NC(=O)N2,12.196800,1,labels
Cc1ccc(C(=O)NC2=CC3N=CC=C3C=C2)cc1,12.195800,1,labels
Cc1ccc(CN(C)C(=O)Cn2c(=O)oc3cccnc32)o1,12.195200,1,labels
CC(C)OCC(O)COc1ccc2cn[nH]c2c1,12.194800,1,labels
CCC(=O)N1CCc2c(C(=O)NCCCOC)cccc21,12.193900,1,labels
CN(CCOc1ccccc1F)C(=O)NCc1ccc(C#N)cc1,12.193000,1,labels
Cc1ccc(C(=O)NCC2(O)CCc3ccccc32)cc1C,12.191300,1,labels
CCc1c(C(=O)Nc2ccc(C(N)=O)cc2)cnn1-c1ccc(C)cc1,12.190400,1,labels
O=C(NCCC(=O)N1CCCC1)Nc1ccc(OC(F)F)cc1,12.189500,1,labels
COc1cccc(-c2nc(C3CCOC3)no2)c1OC,12.189200,1,labels
O=C(CC1Oc2ccccc2NC1=O)Nc1cccc2cccnc12,12.189100,1,random
COc1ccc2nc(C(=O)NCC3CC3C)ccc2c1,12.188400,1,labels
CC(C)(C)NC(=O)C1CN(C(=O)COc2ccccc2F)C1,12.188300,1,random
CCCC(=O)N1CCCC1C(=O)N1CCCCC1C,12.187900,1,labels
COc1ccc(-n2cc(CNC(=O)C3CC3)nn2)cc1,12.187300,1,labels
COC(=O)C1(c2ccccc2)CCN(C(=O)CN(C)C(C)=O)CC1,12.187100,1,labels
N#CC(C(=O)Cc1ccc2c(c1)CCCC2)c1nc2ccccc2[nH]1,12.187000,1,labels
CCOc1c(OC)cccc1C(=O)NCc1ccccc1,12.186600,1,labels
COCCOCCNC(=O)C1CC(=O)Nc2ccccc21,12.186600,1,labels
COC(=O)c1ccc(C(=O)NCCc2nc3ccccc3[nH]2)cc1,12.185500,1,labels
Cc1ccc2ncc(C(=O)N3CCCCCC3c3ccncc3)n2c1,12.185300,1,random
Cc1ccc(C(=O)CCC(=O)Nc2ccccc2O)cc1,12.185100,1,labels
CCCCOc1cccc(CNC(=O)c2ccoc2C)c1,12.185000,1,labels
Cc1c(C(=O)Nc2cc(C(C)(C)C)nn2C)nnn1-c1ccccc1,12.184900,0,static
Cc1ccc(OCC(=O)OCc2nc(C)no2)c(C)c1,12.183700,1,labels
CCc1[nH]c(C(=O)NCc2ccccn2)c(C)c1C(=O)OC,12.183500,1,random
CCC(=O)c1ccccc1OCC(=O)N(CC)CC,12.183000,1,labels
Cc1nn(C)c(C)c1CC(C)NC(=O)Cc1cccc(F)c1F,12.182200,1,labels
CCCC1CN(C(=O)Nc2ccc(F)cc2OCC#N)CCO1,12.179900,1,labels
COC(=O)C1=C(C)Nc2ncnn2C1C=Cc1ccccc1,12.179800,1,labels
COC(=O)CN(Cc1cc(F)cc(F)c1)C1CCCC1,12.178400,1,labels
COc1ccc(-c2ccc(-c3nc(C4CC4)no3)cn2)c(OC)n1,12.178100,1,labels
CCCCCC(=O)Nc1cccc(N2CCCCC2=O)c1,12.177800,1,labels
CN(C)C(=O)c1ccccc1NC(=O)c1ccnc(OC2CCC2)c1,12.176500,1,labels
CCCCn1c(N)c(N(C)C(=O)Cc2ccccc2F)c(=O)[nH]c1=O,12.176300,0,static
CCC(C(=O)N1CC(c2nc(-c3cccnc3)no2)C1)c1ccccc1,12.175800,1,labels
CCOc1ccccc1CNC(=O)Nc1ccc(C(=O)OC)cc1,12.175200,1,labels
COc1ccccc1C(=O)N1CCCC(CCO)C1,12.174400,1,random
O=C(COc1ccc(-n2cccn2)nn1)NCCc1ccccc1,12.174200,1,labels
COCC(=O)N1CCCc2ccc(NC(=O)CC(C)C)cc21,12.174100,1,labels
C=CCOCc1nnc2n1CCN(C(=O)c1ccc[nH]1)C2,12.173800,1,labels
CCc1nn2c(nnc3c(=O)n(C4CC4)cnc32)c1-c1ccccc1,12.173700,1,labels
CCn1nc(C(O)c2ccccc2)nc1-c1n[nH]c2c1CCC2,12.172700,1,random
CCOC(=O)C1CCN(C(=O)c2ccc(NC(=O)CC)cc2)CC1,12.172000,1,labels
CC(C(=O)NC1(C)Cc2ccccc2C1)C1CCOCC1,12.171900,1,labels
CC(=O)NCC(=O)NCC(=O)Nc1cccc2c1CCCC2,12.171700,1,random
Cc1ccc(CNC(=O)c2ccccc2NC(=O)c2ccco2)cc1,12.171200,1,labels
CC(C)Oc1ccc(C(=O)N(Cc2ccco2)CC2CCCO2)cn1,12.169600,1,labels
CCn1ncc2c(C(=O)N(C)C(C)C)cc(-c3ccccc3)nc21,12.168700,1,labels
CCOC(CC)C(=O)N1CCN(C(=O)Nc2ccc(F)cc2)CC1,12.168600,1,labels
CC(C)Cn1cc(C(=O)N2CCCC2c2nc3ccccc3[nH]2)cn1,12.168000,1,labels
C=CCN(Cc1ccccc1F)C(=O)NCC(=O)N1CCCC1,12.167900,1,labels
Cc1ccn2c(-c3ccc(F)c(F)c3)nnc2c1N,12.167300,1,labels
COc1cccc(CN2CC(C(=O)N3CCNC(=O)C3)CCC2=O)c1,12.166100,1,labels
COc1ccccc1CC(=O)N(C)c1cccc2ncccc12,12.166000,1,labels
COCc1ccc(CNC(=O)N2CCN(C(=O)C(C)(C)C)CC2)cc1,12.166000,1,labels
CCc1c(C(=O)N(C)Cc2nc3ccccc3[nH]2)cnn1C(C)(C)C,12.165900,0,static
Cc1ccccc1OCC(=O)N1CC2CC1C(=O)O2,12.164800,1,labels
CC(C)c1ncc(C(=O)NCCc2ccc(F)cc2)c(N)n1,12.164200,1,labels
CCOc1cccc(C(=O)NCc2ccncc2)c1,12.164200,1,random
CC(=O)NCc1ccc(C(=O)Nc2cccc(C)c2C)cc1,12.164100,0,static
O=C(NC1CC1)c1nc2ccccn2c1-c1ccc(F)cc1,12.163100,1,labels
CC(C)CCC(C)(O)CNC(=O)c1c[nH]c2cccc(F)c12,12.162400,1,labels
CC(C)CN1C(=O)CC2(CCN(C(=O)C(C)C)CC2)c2ccccc21,12.162200,1,labels
CNC(=O)c1ncccc1C(O)c1ccc(C)cc1,12.161700,1,labels
CCc1onc(C)c1NC(=O)Nc1cc(C)cc(C)c1,12.161100,1,labels
O=C(NC1CC(O)C(CO)C1)c1cnc2ccccc2n1,12.160900,1,labels
CCOCCCN1CC2=C(C1=O)C(c1ccccc1C)NC(=O)N2,12.160400,0,static
CCc1nc2n(n1)CCCC2NC(=O)NCc1ncc(C(C)(C)C)o1,12.159700,1,labels
CCCCN1CC(C(=O)Nc2c(C)cc(C)cc2C)CC1=O,12.159600,1,labels
COC(=O)c1ccc(C2CCc3nc(N)nn3C2C)cc1,12.158000,1,random
c1ccc(-n2cnc3cc(-c4ccncc4)ccc32)cc1,12.157600,1,labels
CCOC(=O)c1ccc2c(c1)nc1[nH]c(NC)nn12,12.157600,1,labels
O=C(Nc1cccnc1)c1ccc(-c2cncnc2)o1,12.157400,1,labels
Cc1nn(C)c(C)c1CNC(=O)CCC1CCCC1,12.156400,1,labels
CC(=O)c1ccc(Oc2ccc(C(=O)Nc3cc[nH]n3)cc2)cc1,12.156300,1,labels
CCOC(=O)c1c(C)[nH]c(C(=O)NC2CCOc3ccccc32)c1C,12.156000,1,labels
CCN(Cc1nccn1Cc1c(C)cc(C)cc1C)C(=O)C1CC1,12.155800,1,labels
COc1ccc(C(=O)CNC(=O)c2cccnc2)cc1C,12.155800,1,random
CCc1nc2n(n1)CCCC2NC(=O)c1cc2cccc(OC)c2o1,12.155700,1,labels
COC1(CNC(=O)c2cccnc2)C2CC3CC(C2)CC1C3,12.155200,1,random
COCCC1CCN(C(=O)CN(C)C(=O)c2ccccc2F)CC1,12.155000,1,labels
CCC(C)Oc1ccc(-c2cc(CO)c(=O)n(C)n2)cc1,12.153800,1,labels
Cc1ccc(NC(=O)Cn2nc3c4ccccc4ncn3c2=O)c(C)c1,12.152600,1,labels
Cc1nc(-c2cccc(CNC(=O)C3CC4CCC3C4)c2)n[nH]1,12.152600,1,labels
O=C(NCC1COCCO1)C1CC(=O)N(c2cccc(O)c2)C1,12.151900,1,labels
CN(Cc1ccco1)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCC2,12.151600,1,random
COc1cccn(Cc2ccc(C(N)=O)cc2)c1=O,12.151500,1,labels
Cn1cc(C(=O)NCC2CCCO2)c(=O)c2cccc(F)c21,12.151500,1,random
CCN1C(=O)c2[nH]nc(-c3ccccc3O)c2C1c1cccc(O)c1,12.150800,1,labels
COc1ccccc1NC(=O)C1COc2ccccc2O1,12.150500,1,labels
Cc1ccc(NC(=O)C2CCN(C(=O)OC(C)(C)C)CC2)cc1F,12.150400,1,labels
CC1(C)C2CCC1(C)C(NC(=O)c1ccc(N3CCCC3=O)cc1)C2,12.150100,1,labels
O=C(CCC1CCCO1)N(Cc1cccnc1)c1ccc(F)cc1,12.149500,1,labels
CCC(=O)Nc1cccc(NC(=O)COCC2CC2)c1,12.149400,1,random
Cn1cccc(NC(=O)c2ccc3c(c2)NC(=O)CO3)c1=O,12.148800,1,labels
CC1=C(C(=O)Nc2cccnc2)C(c2cccc(O)c2)n2nnnc2N1,12.148600,0,static
Cc1ccccc1CC(=O)Nc1ccc2[nH]nc(C(N)=O)c2c1,12.148500,1,labels
COC(=O)CN1C(=O)C(C)Oc2cccc(N)c21,12.148500,1,labels
Cc1n[nH]c(C)c1CCOC(=O)Cc1ccn(-c2ccc(F)cc2)n1,12.148500,1,labels
C=CCCCN(C)C(=O)c1ccc(C)c(NC(=O)c2ccco2)c1,12.147700,1,labels
O=C(NCc1nnc2n1CCC2)N1CCOC(c2ccc(F)cc2)C1,12.147200,1,labels
CC(=O)Nc1ccc(CNc2nnc(CC(C)(C)C)o2)cc1,12.146800,1,labels
CCc1cccc(C)c1NC(=O)NCc1cc(C(=O)OC)c(C)o1,12.146200,1,labels
COc1ncccc1C(=O)N1CC(c2nc(-c3ccncc3)no2)C1,12.146000,1,labels
CC(=O)N1CCC(C(=O)NC(C)C(N)=O)(c2ccccc2)CC1,12.146000,1,labels
CC(C)n1cccc1C(=O)N1CCC(OCc2ccc(F)cc2)CC1,12.146000,1,random
O=C1CCc2cc(OCC(=O)n3[nH]c(=O)c4ccccc43)ccc2N1,12.145400,1,labels
Cc1ccc(CN(C)C(=O)COC(=O)c2n[nH]c3ccccc23)o1,12.145300,1,labels
O=C(c1ccccc1O)N1CCC(c2nc3ccccc3[nH]2)CC1,12.144200,1,labels
CCOc1cccc(NC(=O)N2CCNC(=O)C2)c1,12.144200,1,labels
Cc1cccc(NC(=O)c2cccc3c(=O)c4cccc(F)c4[nH]c23)c1,12.143800,1,random
COc1cc2c(cc1O)N=CC1CCC(O)N1C2=O,12.143700,1,labels
CN(C)C(=O)N1CCN(C(=O)CNC(=O)C2CCCC2)CC1,12.143700,0,static
Cc1ccc(C(=O)NC2CC=CCC2C(N)=O)cc1NC(=O)C1CC1,12.143000,1,labels
Nc1ccccc1C(=O)OCC(=O)Nc1ccccn1,12.142700,1,labels
COCCNC(=O)C1CCN(c2cc(C)cc(C)c2)C1=O,12.142700,0,static
COC(=O)c1ccc(OC(C)C(=O)Nc2ccc(F)cc2)c(OC)c1,12.142600,1,labels
COc1ccc(CNC(=O)COC(=O)c2ccccc2C)cc1,12.142500,1,labels
CC(C)n1ncc2cc(C(=O)N3CCc4ccccc43)cnc21,12.142400,1,labels
COC(C)C(=O)Nc1cccc(NC(=O)C(C)(C)C)c1,12.141600,1,labels
C#CCCCCNC(=O)N1CCC(OCc2ccc(F)cc2)CC1,12.141200,1,random
CC(C)(CNC(=O)C1OCCc2ccccc21)c1ccncc1,12.139600,1,random
CN(C(=O)CCc1cnn(-c2ccccc2)c1)C1(C#N)CCC1,12.139000,0,static
CC1CN(CC(=O)NCC(=O)Nc2ccc(F)cc2)CCO1,12.138900,1,random
CCOc1ncccc1NC(=O)c1cc2nc(C)ccc2o1,12.138800,1,labels
COc1cc(C(=O)OCC2CC2)cc(OC)c1OC,12.138500,1,labels
O=C(Cc1ccc[nH]1)NCc1ccc(OCC(F)(F)F)nc1,12.138000,1,labels
CC(NC(=O)Cn1c(=O)oc2ccccc21)c1ccc2c(c1)OCO2,12.137700,1,labels
